timestamp_s,real_min,sim_hour,session_state,ac_voltage_v,pack_voltage_v,charge_current_a,charge_power_kw,soc_pct,pack_temp_c,connector_temp_c,connector_wear_pct,pilot_duty_pct,line_freq_hz,line_noise_v,dI_dt_a_per_s,anomaly_label,anomaly_score_0_1
79.9,1.3317,1.3317,CC_CV_CHARGING,239.801,309.256,37.828,8.769,11.097,32.204,36.554,0.596,94.57,60.0314,-0.183,-4.105,NONE,0.0362
79.95,1.3325,1.3325,CC_CV_CHARGING,239.99,310.131,38.286,8.882,11.104,33.004,36.688,0.596,95.715,60.0164,-0.061,9.16,NONE,0.0101
80.0,1.3333,1.3333,CC_CV_CHARGING,240.218,308.972,38.14,8.856,11.111,32.763,36.667,0.597,95.35,60.0233,0.254,-2.922,NONE,0.0114
80.05,1.3342,1.3342,CC_CV_CHARGING,240.023,310.39,38.006,8.818,11.118,32.934,36.605,0.597,95.014,59.9525,0.115,-2.681,NONE,0.0005
80.1,1.335,1.335,CC_CV_CHARGING,239.732,310.037,37.888,8.78,11.125,32.346,36.558,0.598,94.719,60.0203,-0.252,-2.362,NONE,0.0265
80.15,1.3358,1.3358,CC_CV_CHARGING,239.995,309.82,38.033,8.824,11.132,32.863,36.638,0.598,95.084,59.9944,0.022,2.914,NONE,0.0057
80.2,1.3367,1.3367,CC_CV_CHARGING,239.997,309.398,38.015,8.819,11.139,32.919,36.493,0.598,95.036,59.9994,0.022,-0.376,NONE,0.0
80.25,1.3375,1.3375,CC_CV_CHARGING,239.745,309.255,38.073,8.823,11.146,33.106,36.565,0.599,95.182,59.9653,-0.219,1.162,NONE,0.0
80.3,1.3383,1.3383,CC_CV_CHARGING,240.286,309.828,38.012,8.829,11.153,32.772,36.711,0.599,95.03,59.9086,0.239,-1.216,NONE,0.011
80.35,1.3392,1.3392,CC_CV_CHARGING,240.683,309.798,38.295,8.91,11.16,33.071,36.681,0.6,95.737,60.0565,0.642,5.656,NONE,0.0009
80.4,1.34,1.34,CC_CV_CHARGING,239.682,309.417,37.904,8.782,11.167,32.839,36.722,0.6,94.76,60.0126,-0.371,-7.816,NONE,0.0194
80.45,1.3408,1.3408,CC_CV_CHARGING,239.959,309.847,37.927,8.797,11.174,32.572,36.561,0.601,94.819,59.962,-0.086,0.47,NONE,0.0126
80.5,1.3417,1.3417,CC_CV_CHARGING,240.089,308.89,38.144,8.852,11.181,32.508,36.576,0.601,95.359,59.9967,0.08,4.325,NONE,0.0215
80.55,1.3425,1.3425,CC_CV_CHARGING,240.323,309.268,38.23,8.881,11.188,32.795,36.56,0.602,95.575,60.0301,0.302,1.728,NONE,0.0024
80.6,1.3433,1.3433,CC_CV_CHARGING,239.923,310.17,37.947,8.801,11.194,32.929,36.502,0.602,94.866,60.0105,-0.089,-5.67,NONE,0.0009
80.65,1.3442,1.3442,CC_CV_CHARGING,239.097,309.455,38.162,8.82,11.201,32.677,36.531,0.603,95.406,60.0873,-0.848,4.317,NONE,0.0111
80.7,1.345,1.345,CC_CV_CHARGING,239.348,310.878,38.25,8.85,11.208,32.655,36.495,0.603,95.624,59.9661,-0.523,1.744,NONE,0.0059
80.75,1.3458,1.3458,CC_CV_CHARGING,239.998,309.498,38.295,8.884,11.215,32.496,36.466,0.604,95.738,59.9477,0.047,0.91,NONE,0.0106
80.8,1.3467,1.3467,CC_CV_CHARGING,240.694,310.556,38.193,8.886,11.222,33.006,36.426,0.604,95.482,60.0104,0.664,-2.045,NONE,0.0
80.85,1.3475,1.3475,CC_CV_CHARGING,239.971,309.453,37.992,8.813,11.229,32.878,36.646,0.605,94.979,59.9952,0.013,-4.022,NONE,0.0074
80.9,1.3483,1.3483,CC_CV_CHARGING,240.099,309.844,38.05,8.831,11.236,32.862,36.71,0.605,95.125,59.9944,0.069,1.167,NONE,0.0064
80.95,1.3492,1.3492,CC_CV_CHARGING,240.789,309.644,38.069,8.861,11.243,33.036,36.696,0.606,95.172,59.9892,0.728,0.375,NONE,0.0
81.0,1.35,1.35,CC_CV_CHARGING,240.038,309.977,38.188,8.861,11.25,32.719,36.683,0.606,95.471,60.0142,0.001,2.388,NONE,0.0132
81.05,1.3508,1.3508,CC_CV_CHARGING,239.992,309.458,37.929,8.799,11.257,32.982,36.728,0.607,94.821,60.0127,0.027,-5.195,NONE,0.0085
81.1,1.3517,1.3517,CC_CV_CHARGING,240.074,309.701,37.998,8.818,11.264,32.912,36.789,0.607,94.996,60.0274,-0.074,1.395,NONE,0.0084
81.15,1.3525,1.3525,CC_CV_CHARGING,240.295,309.541,37.9,8.803,11.271,32.643,36.727,0.607,94.749,59.9714,0.283,-1.971,NONE,0.0197
81.2,1.3533,1.3533,CC_CV_CHARGING,239.647,310.025,37.752,8.745,11.278,33.159,36.65,0.608,94.379,59.9815,-0.382,-2.963,NONE,0.0
81.25,1.3542,1.3542,CC_CV_CHARGING,239.772,309.978,37.95,8.796,11.285,32.851,36.76,0.608,94.876,59.978,-0.317,3.977,NONE,0.0143
81.3,1.355,1.355,CC_CV_CHARGING,240.058,309.826,38.131,8.848,11.292,33.341,36.789,0.609,95.328,60.0129,0.004,3.617,NONE,0.0
81.35,1.3558,1.3558,CC_CV_CHARGING,239.573,309.938,38.028,8.806,11.299,32.884,36.729,0.609,95.069,60.0012,-0.25,-2.074,NONE,0.0078
81.4,1.3567,1.3567,CC_CV_CHARGING,239.189,310.408,38.093,8.807,11.306,32.541,36.735,0.61,95.234,59.9638,-0.61,1.317,NONE,0.023
81.45,1.3575,1.3575,CC_CV_CHARGING,239.981,309.662,38.446,8.918,11.313,32.864,36.844,0.61,96.115,60.0268,-0.155,7.05,NONE,0.0202
81.5,1.3583,1.3583,CC_CV_CHARGING,240.223,310.124,38.117,8.851,11.319,32.304,36.783,0.611,95.293,60.0538,0.262,-6.576,NONE,0.045
81.55,1.3592,1.3592,CC_CV_CHARGING,240.017,309.665,37.909,8.795,11.326,32.769,36.619,0.611,94.772,59.9785,-0.144,-4.166,NONE,0.0119
81.6,1.36,1.36,CC_CV_CHARGING,239.685,309.069,37.877,8.775,11.333,32.67,36.683,0.612,94.692,60.022,-0.446,-0.644,NONE,0.0143
81.65,1.3608,1.3608,CC_CV_CHARGING,240.145,310.059,38.261,8.881,11.34,33.203,36.704,0.612,95.654,59.9914,0.178,7.695,NONE,0.0
81.7,1.3617,1.3617,CC_CV_CHARGING,240.227,309.857,37.851,8.789,11.347,32.727,36.797,0.613,94.627,60.0198,0.322,-8.212,NONE,0.0293
81.75,1.3625,1.3625,CC_CV_CHARGING,240.299,310.635,38.075,8.844,11.354,32.788,36.836,0.613,95.188,59.9402,0.366,4.486,NONE,0.0212
81.8,1.3633,1.3633,CC_CV_CHARGING,239.966,309.921,38.18,8.856,11.361,32.825,36.795,0.614,95.449,59.9868,0.074,2.09,NONE,0.0131
81.85,1.3642,1.3642,CC_CV_CHARGING,240.185,309.99,38.123,8.851,11.368,32.82,36.755,0.614,95.307,59.9535,0.065,-1.138,NONE,0.0102
81.9,1.365,1.365,CC_CV_CHARGING,239.59,310.173,38.102,8.824,11.375,33.086,36.716,0.615,95.254,60.0273,-0.366,-0.419,NONE,0.0
81.95,1.3658,1.3658,CC_CV_CHARGING,240.026,311.039,38.371,8.902,11.382,33.092,36.738,0.615,95.929,60.0169,-0.001,5.395,NONE,0.0019
82.0,1.3667,1.3667,CC_CV_CHARGING,240.219,309.575,37.886,8.797,11.389,32.63,36.795,0.616,94.716,60.0499,0.303,-9.705,NONE,0.0361
82.05,1.3675,1.3675,CC_CV_CHARGING,240.232,310.209,38.122,8.852,11.396,32.787,36.666,0.616,95.305,60.0131,0.203,4.714,NONE,0.0132
82.1,1.3683,1.3683,CC_CV_CHARGING,239.705,310.078,38.087,8.824,11.403,32.98,36.597,0.617,95.217,59.9885,-0.35,-0.702,NONE,0.0
82.15,1.3692,1.3692,CC_CV_CHARGING,239.536,310.208,38.119,8.826,11.41,32.687,36.56,0.617,95.297,60.05,-0.534,0.639,NONE,0.0064
82.2,1.37,1.37,CC_CV_CHARGING,239.889,309.869,38.045,8.822,11.417,32.893,36.629,0.617,95.113,60.021,-0.023,-1.47,NONE,0.0015
82.25,1.3708,1.3708,CC_CV_CHARGING,240.212,309.096,37.879,8.795,11.424,32.599,36.614,0.618,94.698,60.0394,0.218,-3.319,NONE,0.0187
82.3,1.3717,1.3717,CC_CV_CHARGING,239.754,310.117,38.238,8.861,11.431,32.481,36.615,0.618,95.596,60.025,-0.132,7.18,NONE,0.0288
82.35,1.3725,1.3725,CC_CV_CHARGING,240.833,310.578,38.164,8.884,11.438,32.668,36.681,0.619,95.409,60.015,0.673,-1.492,NONE,0.0143
82.4,1.3733,1.3733,CC_CV_CHARGING,239.971,309.925,37.98,8.809,11.444,32.784,36.764,0.619,94.95,59.9758,-0.044,-3.676,NONE,0.0171
82.45,1.3742,1.3742,CC_CV_CHARGING,239.982,310.682,38.327,8.89,11.451,32.904,36.724,0.62,95.817,60.0081,-0.086,6.933,NONE,0.013
82.5,1.375,1.375,CC_CV_CHARGING,240.309,310.218,37.988,8.824,11.458,32.622,36.737,0.62,94.971,59.9828,0.226,-6.769,NONE,0.0285
82.55,1.3758,1.3758,CC_CV_CHARGING,240.325,310.01,37.711,8.76,11.465,32.814,36.785,0.621,94.279,59.9592,0.379,-5.535,NONE,0.0209
82.6,1.3767,1.3767,CC_CV_CHARGING,240.18,309.376,37.908,8.8,11.472,32.734,36.803,0.621,94.77,59.9908,0.1,3.927,NONE,0.0221
82.65,1.3775,1.3775,CC_CV_CHARGING,240.233,310.455,37.903,8.801,11.479,32.667,36.627,0.622,94.757,59.9869,0.214,-0.103,NONE,0.0108
82.7,1.3783,1.3783,CC_CV_CHARGING,239.605,310.843,38.088,8.821,11.486,32.458,36.604,0.622,95.219,60.0376,-0.502,3.697,NONE,0.0246
82.75,1.3792,1.3792,CC_CV_CHARGING,239.947,310.074,37.577,8.715,11.493,32.731,36.527,0.623,93.943,59.9949,-0.134,-10.208,NONE,0.0207
82.8,1.38,1.38,CC_CV_CHARGING,239.607,309.497,37.991,8.798,11.5,32.644,36.515,0.623,94.977,59.979,-0.519,8.275,NONE,0.0192
82.85,1.3808,1.3808,CC_CV_CHARGING,239.909,310.704,38.15,8.846,11.507,32.651,36.623,0.624,95.375,60.0098,-0.116,3.185,NONE,0.0151
82.9,1.3817,1.3817,CC_CV_CHARGING,240.161,310.384,38.319,8.895,11.514,32.792,36.583,0.624,95.797,60.0202,-0.082,3.377,NONE,0.0059
82.95,1.3825,1.3825,CC_CV_CHARGING,239.917,309.822,38.076,8.83,11.521,32.604,36.543,0.625,95.191,60.0084,-0.013,-4.852,NONE,0.0165
83.0,1.3833,1.3833,CC_CV_CHARGING,239.916,310.122,38.168,8.851,11.528,32.888,36.551,0.625,95.419,60.0076,-0.042,1.826,NONE,0.0
83.05,1.3842,1.3842,CC_CV_CHARGING,240.01,310.46,38.221,8.867,11.535,32.956,36.491,0.626,95.553,60.0187,-0.075,1.072,NONE,0.0
83.1,1.385,1.385,CC_CV_CHARGING,239.086,310.41,38.304,8.852,11.542,32.835,36.498,0.626,95.76,60.0138,-0.916,1.657,NONE,0.0
83.15,1.3858,1.3858,CC_CV_CHARGING,240.003,309.747,38.186,8.858,11.549,32.739,36.622,0.627,95.466,59.9732,-0.044,-2.356,NONE,0.0094
83.2,1.3867,1.3867,CC_CV_CHARGING,240.173,310.419,38.125,8.85,11.556,33.215,36.704,0.627,95.313,60.0005,0.213,-1.223,NONE,0.0
83.25,1.3875,1.3875,CC_CV_CHARGING,240.635,310.019,38.109,8.863,11.562,32.992,36.659,0.627,95.271,59.9971,0.407,-0.332,NONE,0.0
83.3,1.3883,1.3883,CC_CV_CHARGING,239.945,311.129,38.009,8.815,11.569,32.687,36.791,0.628,95.022,60.0292,-0.054,-1.994,NONE,0.0203
83.35,1.3892,1.3892,CC_CV_CHARGING,239.945,310.326,38.186,8.856,11.576,33.405,36.85,0.628,95.466,60.0464,-0.119,3.551,NONE,0.0
83.4,1.39,1.39,CC_CV_CHARGING,239.724,311.02,38.222,8.856,11.583,32.828,36.834,0.629,95.556,60.0152,-0.264,0.716,NONE,0.0125
83.45,1.3908,1.3908,CC_CV_CHARGING,239.486,310.241,38.227,8.848,11.59,32.714,36.927,0.629,95.567,60.0164,-0.447,0.09,NONE,0.0214
83.5,1.3917,1.3917,CC_CV_CHARGING,239.51,310.312,37.78,8.746,11.597,32.678,36.918,0.63,94.45,59.9915,-0.365,-8.933,NONE,0.039
83.55,1.3925,1.3925,CC_CV_CHARGING,240.0,310.312,38.009,8.817,11.604,32.822,36.85,0.63,95.023,59.9716,-0.003,4.584,NONE,0.0208
83.6,1.3933,1.3933,CC_CV_CHARGING,240.051,309.751,38.287,8.883,11.611,32.413,36.751,0.631,95.717,59.9914,0.044,5.551,NONE,0.0359
83.65,1.3942,1.3942,CC_CV_CHARGING,240.078,310.791,38.222,8.869,11.618,32.75,36.803,0.631,95.556,60.0111,-0.09,-1.289,NONE,0.0157
83.7,1.395,1.395,CC_CV_CHARGING,239.436,310.159,38.171,8.833,11.625,32.881,36.754,0.632,95.426,59.9829,-0.537,-1.037,NONE,0.0069
83.75,1.3958,1.3958,CC_CV_CHARGING,239.874,309.762,38.359,8.893,11.632,32.698,36.797,0.632,95.897,59.9527,-0.053,3.765,NONE,0.0212
83.8,1.3967,1.3967,CC_CV_CHARGING,239.721,309.913,38.213,8.854,11.639,32.708,36.696,0.633,95.531,60.0007,-0.355,-2.927,NONE,0.0152
83.85,1.3975,1.3975,CC_CV_CHARGING,239.745,310.362,38.107,8.83,11.646,32.682,36.584,0.633,95.268,59.9899,-0.209,-2.105,NONE,0.0103
83.9,1.3983,1.3983,CC_CV_CHARGING,240.413,310.355,37.869,8.799,11.653,32.354,36.585,0.634,94.672,60.028,0.389,-4.767,NONE,0.0315
83.95,1.3992,1.3992,CC_CV_CHARGING,240.397,310.261,38.087,8.849,11.66,32.691,36.659,0.634,95.217,59.9958,0.328,4.356,NONE,0.0172
84.0,1.4,1.4,CC_CV_CHARGING,240.321,310.302,38.396,8.918,11.667,33.127,36.922,0.635,95.991,59.9947,0.211,6.194,NONE,0.0103
84.05,1.4008,1.4008,CC_CV_CHARGING,239.878,310.14,38.111,8.836,11.674,32.569,36.848,0.635,95.279,59.9817,-0.146,-5.698,NONE,0.0341
84.1,1.4017,1.4017,CC_CV_CHARGING,240.263,310.625,38.386,8.914,11.681,32.826,36.915,0.636,95.965,59.9989,0.257,5.489,NONE,0.0233
84.15,1.4025,1.4025,CC_CV_CHARGING,239.778,310.631,38.306,8.877,11.688,32.743,36.917,0.636,95.764,60.0188,-0.211,-1.603,NONE,0.0216
84.2,1.4033,1.4033,CC_CV_CHARGING,240.028,310.334,37.96,8.806,11.694,32.486,36.949,0.637,94.9,59.9605,0.01,-6.916,NONE,0.0456
84.25,1.4042,1.4042,CC_CV_CHARGING,240.255,310.605,38.1,8.847,11.701,32.722,37.035,0.637,95.251,60.0285,0.204,2.81,NONE,0.0312
84.3,1.405,1.405,CC_CV_CHARGING,239.884,310.192,37.998,8.81,11.708,32.87,36.981,0.637,94.995,60.0222,-0.091,-2.051,NONE,0.0208
84.35,1.4058,1.4058,CC_CV_CHARGING,240.229,310.745,38.267,8.885,11.715,32.789,37.044,0.638,95.668,60.0281,0.281,5.391,NONE,0.0318
84.4,1.4067,1.4067,CC_CV_CHARGING,239.735,310.812,37.967,8.797,11.722,32.655,36.971,0.638,94.918,60.0138,-0.326,-6.0,NONE,0.0371
84.45,1.4075,1.4075,CC_CV_CHARGING,239.89,310.658,38.225,8.863,11.729,32.937,37.032,0.639,95.564,60.0565,-0.235,5.161,NONE,0.0239
84.5,1.4083,1.4083,CC_CV_CHARGING,240.11,310.186,38.161,8.856,11.736,33.076,36.918,0.639,95.404,60.0306,0.048,-1.279,NONE,0.0058
84.55,1.4092,1.4092,CC_CV_CHARGING,239.747,310.406,37.976,8.799,11.743,32.756,36.928,0.64,94.94,60.0047,-0.197,-3.705,NONE,0.0265
84.6,1.41,1.41,CC_CV_CHARGING,240.395,310.35,38.138,8.861,11.75,32.66,36.77,0.64,95.345,60.0153,0.382,3.237,NONE,0.022
84.65,1.4108,1.4108,CC_CV_CHARGING,239.647,310.041,38.25,8.859,11.757,32.826,36.721,0.641,95.625,60.035,-0.353,2.24,NONE,0.0095
84.7,1.4117,1.4117,CC_CV_CHARGING,240.19,310.393,38.253,8.88,11.764,32.748,36.659,0.641,95.633,60.0294,0.145,0.064,NONE,0.0068
84.75,1.4125,1.4125,CC_CV_CHARGING,239.931,310.002,38.143,8.845,11.771,32.421,36.881,0.642,95.357,60.0097,-0.122,-2.208,NONE,0.0371
84.8,1.4133,1.4133,CC_CV_CHARGING,239.858,310.585,38.31,8.881,11.778,32.833,36.848,0.642,95.775,59.9909,-0.165,3.346,NONE,0.0168
84.85,1.4142,1.4142,CC_CV_CHARGING,240.309,310.379,38.151,8.86,11.785,33.134,36.825,0.643,95.377,60.0309,0.235,-3.188,NONE,0.0017
84.9,1.415,1.415,CC_CV_CHARGING,240.261,310.514,38.02,8.828,11.792,32.526,36.787,0.643,95.051,60.008,0.243,-2.605,NONE,0.0288
84.95,1.4158,1.4158,CC_CV_CHARGING,239.866,309.955,38.005,8.81,11.799,32.532,36.685,0.644,95.012,59.9841,-0.026,-0.313,NONE,0.02
85.0,1.4167,1.4167,CC_CV_CHARGING,239.853,310.247,38.432,8.909,11.806,33.01,36.782,0.644,96.08,60.0368,-0.082,8.546,NONE,0.0128
85.05,1.4175,1.4175,CC_CV_CHARGING,240.404,310.597,38.34,8.908,11.813,32.953,36.698,0.645,95.85,60.0075,0.349,-1.839,NONE,0.0012
85.1,1.4183,1.4183,CC_CV_CHARGING,239.679,310.937,38.193,8.847,11.819,33.048,36.663,0.645,95.482,60.0466,-0.232,-2.949,NONE,0.0
85.15,1.4192,1.4192,CC_CV_CHARGING,240.467,310.409,37.919,8.812,11.826,32.567,36.544,0.646,94.797,59.9555,0.451,-5.476,NONE,0.0203
85.2,1.42,1.42,CC_CV_CHARGING,239.732,310.328,37.93,8.788,11.833,32.794,36.605,0.646,94.824,59.9933,-0.2,0.217,NONE,0.0038
85.25,1.4208,1.4208,CC_CV_CHARGING,240.392,310.346,38.307,8.9,11.84,33.066,36.698,0.647,95.767,59.9726,0.353,7.54,NONE,0.0051
85.3,1.4217,1.4217,CC_CV_CHARGING,240.063,310.329,37.968,8.809,11.847,32.908,36.673,0.647,94.92,59.9597,0.017,-6.771,NONE,0.0119
85.35,1.4225,1.4225,CC_CV_CHARGING,239.401,310.699,38.349,8.873,11.854,33.302,36.756,0.648,95.872,59.9795,-0.627,7.609,NONE,0.0
85.4,1.4233,1.4233,CC_CV_CHARGING,240.286,310.815,38.143,8.858,11.861,32.278,36.596,0.648,95.358,60.0059,0.291,-4.106,NONE,0.0334
85.45,1.4242,1.4242,CC_CV_CHARGING,239.983,310.124,38.255,8.872,11.868,32.439,36.561,0.648,95.637,59.9979,-0.194,2.226,NONE,0.0203
85.5,1.425,1.425,CC_CV_CHARGING,240.138,310.529,38.269,8.881,11.875,32.893,36.601,0.649,95.672,60.0068,0.1,0.284,NONE,0.0
85.55,1.4258,1.4258,CC_CV_CHARGING,240.228,310.493,38.363,8.906,11.882,32.547,36.607,0.649,95.907,59.9877,0.252,1.876,NONE,0.0164
85.6,1.4267,1.4267,CC_CV_CHARGING,240.393,310.945,37.801,8.782,11.889,32.883,36.615,0.65,94.502,60.0054,0.341,-11.234,NONE,0.0183
85.65,1.4275,1.4275,CC_CV_CHARGING,239.942,310.027,38.084,8.831,11.896,32.714,36.623,0.65,95.209,60.0349,-0.069,5.657,NONE,0.0165
85.7,1.4283,1.4283,CC_CV_CHARGING,240.227,310.441,38.1,8.845,11.903,32.905,36.691,0.651,95.249,60.0197,0.237,0.317,NONE,0.002
85.75,1.4292,1.4292,CC_CV_CHARGING,239.906,310.687,38.409,8.905,11.91,32.601,36.731,0.651,96.023,60.0338,-0.047,6.193,NONE,0.0264
85.8,1.43,1.43,CC_CV_CHARGING,239.836,310.43,38.016,8.812,11.917,32.771,36.652,0.652,95.041,60.0036,-0.035,-7.861,NONE,0.019
85.85,1.4308,1.4308,CC_CV_CHARGING,240.015,311.153,38.252,8.873,11.924,32.971,36.715,0.652,95.631,59.9574,0.112,4.725,NONE,0.0063
85.9,1.4317,1.4317,CC_CV_CHARGING,239.653,310.216,38.034,8.809,11.931,33.128,36.732,0.653,95.086,59.9993,-0.324,-4.364,NONE,0.0
85.95,1.4325,1.4325,CC_CV_CHARGING,239.943,310.71,38.185,8.854,11.938,32.952,36.884,0.653,95.461,60.0474,-0.075,3.006,NONE,0.0129
86.0,1.4333,1.4333,CC_CV_CHARGING,239.631,310.013,38.616,8.943,11.944,33.115,36.899,0.654,96.539,59.9981,-0.298,8.623,NONE,0.0127
86.05,1.4342,1.4342,CC_CV_CHARGING,240.059,311.062,38.12,8.844,11.951,32.815,36.845,0.654,95.301,60.0042,0.066,-9.904,NONE,0.0289
86.1,1.435,1.435,CC_CV_CHARGING,240.248,310.617,38.265,8.884,11.958,33.182,36.953,0.655,95.662,60.0377,0.208,2.885,NONE,0.0046
86.15,1.4358,1.4358,CC_CV_CHARGING,239.844,310.692,38.158,8.845,11.965,32.951,36.826,0.655,95.396,60.0458,-0.008,-2.125,NONE,0.0089
86.2,1.4367,1.4367,CC_CV_CHARGING,239.918,310.079,38.163,8.848,11.972,32.623,36.616,0.656,95.407,59.9521,-0.019,0.083,NONE,0.0112
86.25,1.4375,1.4375,CC_CV_CHARGING,240.146,310.776,38.306,8.89,11.979,32.654,36.629,0.656,95.766,60.0622,0.126,2.874,NONE,0.0141
86.3,1.4383,1.4383,CC_CV_CHARGING,239.876,310.355,37.894,8.785,11.986,32.972,36.743,0.657,94.736,59.9943,-0.218,-8.237,NONE,0.0149
86.35,1.4392,1.4392,CC_CV_CHARGING,240.002,310.165,38.134,8.845,11.993,32.835,36.784,0.657,95.334,60.0181,0.085,4.786,NONE,0.0168
86.4,1.44,1.44,CC_CV_CHARGING,239.903,310.632,38.181,8.852,12.0,32.339,36.687,0.658,95.453,60.0307,-0.018,0.947,NONE,0.0296
86.45,1.4408,1.4408,CC_CV_CHARGING,240.023,310.368,37.898,8.791,12.007,32.807,36.574,0.658,94.744,59.9888,0.058,-5.672,NONE,0.0106
86.5,1.4417,1.4417,CC_CV_CHARGING,239.877,310.425,37.976,8.804,12.014,33.182,36.657,0.658,94.941,60.025,-0.144,1.577,NONE,0.0
86.55,1.4425,1.4425,CC_CV_CHARGING,240.551,310.627,37.969,8.827,12.021,32.548,36.673,0.659,94.923,60.0379,0.504,-0.143,NONE,0.0186
86.6,1.4433,1.4433,CC_CV_CHARGING,240.449,310.707,38.207,8.878,12.028,32.715,36.74,0.659,95.517,60.0227,0.404,4.753,NONE,0.02
86.65,1.4442,1.4442,CC_CV_CHARGING,240.015,310.343,38.306,8.885,12.035,32.635,36.768,0.66,95.765,59.9362,-0.116,1.986,NONE,0.0204
86.7,1.445,1.445,CC_CV_CHARGING,240.621,310.764,38.184,8.879,12.042,32.848,36.809,0.66,95.459,59.9836,0.547,-2.448,NONE,0.0134
86.75,1.4458,1.4458,CC_CV_CHARGING,239.467,310.494,38.029,8.801,12.049,33.302,36.82,0.661,95.072,60.0197,-0.559,-3.097,NONE,0.0
86.8,1.4467,1.4467,CC_CV_CHARGING,240.066,311.046,37.909,8.795,12.056,32.85,36.689,0.661,94.772,59.994,-0.006,-2.404,NONE,0.0088
86.85,1.4475,1.4475,CC_CV_CHARGING,239.697,311.114,38.507,8.92,12.063,32.614,36.712,0.662,96.266,60.0163,-0.126,11.957,NONE,0.0337
86.9,1.4483,1.4483,CC_CV_CHARGING,240.101,310.63,38.19,8.861,12.069,32.896,36.857,0.662,95.474,59.9906,0.023,-6.336,NONE,0.0196
86.95,1.4492,1.4492,CC_CV_CHARGING,240.25,311.469,38.363,8.907,12.076,32.84,36.91,0.663,95.907,59.9634,0.171,3.464,NONE,0.0194
87.0,1.45,1.45,CC_CV_CHARGING,239.977,310.211,38.392,8.903,12.083,32.944,36.936,0.663,95.981,60.007,0.033,0.586,NONE,0.011
87.05,1.4508,1.4508,CC_CV_CHARGING,240.087,310.338,38.2,8.863,12.09,33.079,36.768,0.664,95.5,60.0857,0.122,-3.85,NONE,0.0025
87.1,1.4517,1.4517,CC_CV_CHARGING,239.432,310.355,38.139,8.825,12.097,33.152,36.881,0.664,95.349,59.9763,-0.482,-1.207,NONE,0.0005
87.15,1.4525,1.4525,CC_CV_CHARGING,239.547,311.096,38.098,8.819,12.104,32.489,36.75,0.665,95.245,60.0242,-0.489,-0.826,NONE,0.0256
87.2,1.4533,1.4533,CC_CV_CHARGING,240.266,310.683,38.254,8.882,12.111,32.804,36.725,0.665,95.636,59.9708,0.331,3.122,NONE,0.0122
87.25,1.4542,1.4542,CC_CV_CHARGING,240.073,311.425,38.123,8.845,12.118,32.429,36.769,0.666,95.308,60.0098,0.072,-2.622,NONE,0.0322
87.3,1.455,1.455,CC_CV_CHARGING,239.756,310.307,38.023,8.81,12.125,32.816,36.66,0.666,95.057,60.0377,-0.198,-2.012,NONE,0.0079
87.35,1.4558,1.4558,CC_CV_CHARGING,239.945,310.634,38.425,8.91,12.132,32.915,36.765,0.667,96.062,60.0063,-0.132,8.043,NONE,0.0159
87.4,1.4567,1.4567,CC_CV_CHARGING,239.672,310.321,38.177,8.842,12.139,32.895,36.871,0.667,95.443,59.9484,-0.192,-4.949,NONE,0.0182
87.45,1.4575,1.4575,CC_CV_CHARGING,239.684,311.472,38.251,8.86,12.146,32.735,36.806,0.668,95.626,60.0122,-0.245,1.465,NONE,0.0168
87.5,1.4583,1.4583,CC_CV_CHARGING,239.851,310.729,38.356,8.89,12.153,33.053,36.734,0.668,95.889,59.9679,-0.126,2.101,NONE,0.0
87.55,1.4592,1.4592,CC_CV_CHARGING,239.88,310.374,38.19,8.853,12.16,32.999,36.667,0.669,95.475,59.9931,-0.116,-3.316,NONE,0.0007
87.6,1.46,1.46,CC_CV_CHARGING,239.913,311.26,38.369,8.895,12.167,32.63,36.624,0.669,95.922,59.9614,-0.127,3.581,NONE,0.0159
87.65,1.4608,1.4608,CC_CV_CHARGING,240.372,310.993,38.265,8.888,12.174,32.776,36.607,0.669,95.663,59.9785,0.406,-2.072,NONE,0.0062
87.7,1.4617,1.4617,CC_CV_CHARGING,239.728,310.101,38.073,8.82,12.181,32.821,36.682,0.67,95.183,60.0151,-0.098,-3.84,NONE,0.0114
87.75,1.4625,1.4625,CC_CV_CHARGING,239.704,311.888,38.109,8.827,12.188,32.615,36.721,0.67,95.272,60.0613,-0.289,0.708,NONE,0.018
87.8,1.4633,1.4633,CC_CV_CHARGING,239.621,310.873,38.122,8.827,12.194,33.031,36.765,0.671,95.304,59.9835,-0.348,0.257,NONE,0.0
87.85,1.4642,1.4642,CC_CV_CHARGING,239.565,311.088,38.035,8.805,12.201,32.944,36.594,0.671,95.087,60.0069,-0.396,-1.737,NONE,0.0
87.9,1.465,1.465,CC_CV_CHARGING,239.753,310.819,38.361,8.887,12.208,32.797,36.743,0.672,95.901,60.0269,-0.22,6.517,NONE,0.0184
87.95,1.4658,1.4658,CC_CV_CHARGING,239.536,311.148,37.842,8.759,12.215,32.831,36.64,0.672,94.605,59.9793,-0.484,-10.374,NONE,0.0205
88.0,1.4667,1.4667,CC_CV_CHARGING,239.728,310.76,38.398,8.895,12.222,33.049,36.734,0.673,95.995,59.9978,-0.265,11.122,NONE,0.013
88.05,1.4675,1.4675,CC_CV_CHARGING,239.644,310.598,38.255,8.859,12.229,32.638,36.592,0.673,95.639,60.005,-0.364,-2.851,NONE,0.0135
